order_id,product_id,quantity,sales,profit
O04118,P0074,1,633,67.06
O04119,P0034,1,915,240.57
O04119,P0043,1,1412,281.34
O04120,P0073,2,1170,315.86
O04121,P0087,2,2510,683.87
O04121,P0022,5,1935,513.99
O04121,P0054,2,458,56.36
O04122,P0049,3,2451,388.68
O04123,P0062,5,4040,1006.67
O04123,P0050,5,3790,904.07
O04123,P0033,2,258,24.02
O04124,P0021,2,2734,287.9
O04125,P0010,3,567,120.21
O04125,P0015,5,2260,508.01
O04126,P0093,5,3435,1027.81
O04126,P0079,1,957,254.64
O04126,P0069,5,2850,669.34
O04127,P0028,1,1180,242.56
O04127,P0055,4,792,213.24
O04127,P0089,1,383,112.11
O04128,P0014,1,107,16.65
O04128,P0064,1,814,76.78
O04129,P0031,2,2862,728.02
O04130,P0031,5,7155,765.15
O04131,P0099,1,965,277.06
O04131,P0030,5,4030,1003.91
O04132,P0025,3,945,230.93
O04132,P0052,4,2604,689.44
O04133,P0077,1,1496,347.36
O04133,P0010,4,756,211.34
O04133,P0033,3,387,34.21
O04134,P0020,2,2264,317.18
O04134,P0099,5,4825,731.71
O04134,P0092,3,3597,735.69
O04135,P0085,1,1353,352.39
O04135,P0086,1,635,133.31
O04136,P0066,3,3573,937.2
O04136,P0091,5,7215,632.33
O04136,P0009,2,2918,677.88
O04137,P0092,3,3597,557.2
O04137,P0098,4,5664,1193.44
O04138,P0060,5,5775,1272.17
O04139,P0063,5,3085,690.58
O04139,P0019,4,5684,777.21
O04140,P0055,3,594,57.74
O04140,P0030,2,1612,364.85
O04140,P0071,1,318,45.75
O04141,P0012,4,2792,794.55
O04141,P0079,4,3828,1070.67
O04142,P0074,3,1899,506.19
O04143,P0058,5,1155,165.49
O04143,P0077,4,5984,1469.7
O04143,P0049,5,4085,403.71
O04144,P0024,3,1332,163.78
O04144,P0047,1,335,55.6
O04144,P0072,3,1086,205.23
O04145,P0039,4,3768,403.79
O04145,P0049,3,2451,558.6
O04145,P0011,4,3632,1001.82
O04146,P0066,5,5955,1664.18
O04146,P0088,2,2002,585.66
O04147,P0012,4,2792,302.89
O04147,P0068,4,1468,426.61
O04147,P0064,1,814,86.78
O04148,P0054,4,916,100.91
O04148,P0048,5,7385,1239.08
O04149,P0068,2,734,108.53
O04150,P0003,2,2700,376.42
O04150,P0003,4,5400,1472.84
O04150,P0003,5,6750,1902.47
O04151,P0035,4,700,130.4
O04151,P0057,1,1160,124.68
O04151,P0075,3,531,86.69
O04152,P0051,4,828,215.89
O04152,P0100,3,2751,247.2
O04153,P0010,3,567,147.88
O04154,P0028,2,2360,295.9
O04154,P0007,2,1988,300.0
O04155,P0032,2,2090,609.08
O04155,P0027,3,1056,119.65
O04156,P0098,4,5664,1488.79
O04156,P0042,1,904,175.94
O04156,P0064,5,4070,1075.66
O04157,P0020,5,5660,939.02
O04157,P0089,1,383,68.78
O04158,P0065,3,3495,1014.51
O04159,P0021,3,4101,1025.24
O04160,P0091,3,4329,1211.26
O04161,P0062,3,2424,300.16
O04162,P0074,2,1266,301.53
O04163,P0015,3,1356,219.3
O04163,P0024,4,1776,148.59
O04163,P0076,5,2675,779.36
O04164,P0022,2,774,110.99
O04164,P0080,2,594,79.17
O04164,P0069,2,1140,273.18
O04165,P0079,1,957,77.96
O04165,P0039,1,942,258.39
O04165,P0060,5,5775,806.14
O04166,P0009,2,2918,699.21
O04166,P0100,3,2751,770.09
O04167,P0096,1,1174,166.51
O04167,P0056,1,902,232.39
O04167,P0025,5,1575,446.94
O04168,P0018,5,575,74.14
O04168,P0011,2,1816,417.32
O04169,P0010,4,756,206.17
O04169,P0087,4,5020,1055.12
O04169,P0080,5,1485,168.17
O04170,P0024,1,444,109.4
O04170,P0011,1,908,258.01
O04171,P0072,5,1810,203.44
O04171,P0069,1,570,72.81
O04172,P0040,5,2435,658.45
O04172,P0096,5,5870,573.96
O04172,P0053,1,757,169.33
O04173,P0069,5,2850,468.06
O04174,P0041,2,2304,677.73
O04174,P0062,3,2424,723.67
O04175,P0070,5,2845,700.04
O04175,P0013,4,860,222.2
O04175,P0016,3,4311,687.85
O04176,P0044,4,780,229.26
O04176,P0067,3,4269,1155.64
O04177,P0099,2,1930,480.17
O04177,P0005,3,2550,485.77
O04178,P0054,2,458,56.33
O04178,P0065,4,4660,1217.53
O04178,P0098,2,2832,422.55
O04179,P0073,2,1170,126.61
O04179,P0092,3,3597,448.08
O04180,P0010,1,189,52.5
O04181,P0084,5,3525,869.23
O04181,P0086,5,3175,271.63
O04181,P0011,1,908,269.38
O04182,P0087,3,3765,603.96
O04182,P0014,5,535,129.45
O04183,P0044,5,975,284.39
O04184,P0100,1,917,272.48
O04185,P0075,4,708,130.29
O04185,P0068,4,1468,412.97
O04186,P0008,1,1324,260.96
O04186,P0087,5,6275,1255.73
O04186,P0079,4,3828,558.24
O04187,P0060,5,5775,1029.59
O04187,P0029,2,2812,259.37
O04187,P0046,4,752,112.01
O04188,P0075,2,354,84.14
O04189,P0075,5,885,140.87
O04189,P0047,2,670,68.74
O04190,P0044,2,390,65.19
O04190,P0098,1,1416,317.84
O04190,P0037,1,688,127.81
O04191,P0056,1,902,123.14
O04191,P0063,3,1851,237.61
O04192,P0067,1,1423,118.61
O04192,P0017,4,3972,389.08
O04192,P0099,3,2895,458.0
O04193,P0093,5,3435,563.44
O04193,P0072,3,1086,171.11
O04193,P0100,4,3668,545.12
O04194,P0046,2,376,35.8
O04195,P0003,4,5400,546.86
O04195,P0051,1,207,47.69
O04195,P0064,3,2442,317.2
O04196,P0035,3,525,132.72
O04197,P0015,2,904,196.07
O04197,P0064,5,4070,744.11
O04198,P0080,1,297,72.77
O04199,P0051,2,414,105.24
O04199,P0086,3,1905,247.24
O04199,P0067,3,4269,904.8
O04200,P0041,3,3456,838.28
O04200,P0040,5,2435,570.33
O04201,P0005,4,3400,740.92
O04201,P0018,5,575,112.22
O04201,P0056,1,902,238.43
O04202,P0017,5,4965,837.91
O04202,P0034,2,1830,192.94
O04203,P0021,5,6835,777.54
O04203,P0011,5,4540,618.02
O04203,P0071,4,1272,224.08
O04204,P0022,5,1935,209.1
O04205,P0045,5,2620,709.62
O04205,P0034,2,1830,232.71
O04206,P0011,2,1816,219.68
O04207,P0037,3,2064,285.01
O04207,P0040,1,487,138.53
O04207,P0047,4,1340,111.26
O04208,P0018,2,230,53.1
O04208,P0069,3,1710,412.12
O04209,P0048,5,7385,945.54
O04209,P0034,4,3660,740.15
O04209,P0008,3,3972,719.58
O04210,P0057,4,4640,632.36
O04210,P0066,4,4764,399.98
O04210,P0050,4,3032,499.37
O04211,P0085,4,5412,447.87
O04211,P0073,4,2340,381.6
O04212,P0044,2,390,45.1
O04212,P0035,5,875,234.11
O04212,P0047,1,335,90.58
O04213,P0045,5,2620,282.84
O04214,P0003,2,2700,726.08
O04214,P0073,5,2925,501.27
O04214,P0078,5,6180,718.78
O04215,P0009,3,4377,1084.46
O04215,P0034,2,1830,318.17
O04215,P0033,2,258,54.62
O04216,P0017,1,993,277.43
O04217,P0050,3,2274,504.02
O04217,P0002,4,740,151.98
O04217,P0088,1,1001,278.31
O04218,P0049,4,3268,284.78
O04218,P0079,3,2871,572.7
O04219,P0073,1,585,70.19
O04220,P0016,3,4311,539.86
O04220,P0031,3,4293,835.55
O04221,P0087,3,3765,780.19
O04221,P0098,5,7080,709.03
O04221,P0077,5,7480,1680.91
O04222,P0071,3,954,96.9
O04222,P0049,3,2451,293.85
O04223,P0018,4,460,112.64
O04224,P0095,5,3835,882.38
O04224,P0047,4,1340,330.41
O04225,P0052,3,1953,396.47
O04226,P0100,2,1834,465.18
O04226,P0009,3,4377,952.88
O04226,P0049,5,4085,412.04
O04227,P0067,4,5692,1365.25
O04227,P0079,5,4785,750.84
O04227,P0019,3,4263,1033.29
O04228,P0037,3,2064,425.18
O04228,P0053,3,2271,265.08
O04228,P0049,5,4085,548.55
O04229,P0087,2,2510,709.59
O04229,P0010,2,378,93.7
O04229,P0061,4,4968,608.84
O04230,P0064,4,3256,501.49
O04230,P0055,4,792,94.25
O04230,P0006,4,3168,574.89
O04231,P0048,4,5908,1091.64
O04231,P0057,3,3480,713.23
O04231,P0010,3,567,143.69
O04232,P0080,1,297,37.39
O04232,P0014,3,321,31.99
O04233,P0053,5,3785,363.57
O04233,P0037,3,2064,265.04
O04234,P0044,1,195,56.78
O04234,P0063,5,3085,789.38
O04234,P0021,2,2734,478.77
O04235,P0043,2,2824,345.2
O04235,P0049,5,4085,872.25
O04236,P0091,4,5772,1540.52
O04236,P0002,1,185,29.59
O04236,P0039,1,942,82.23
O04237,P0028,1,1180,152.54
O04238,P0087,3,3765,556.27
O04239,P0065,3,3495,497.24
O04240,P0067,2,2846,486.08
O04240,P0056,3,2706,513.78
O04240,P0083,2,1388,342.55
O04241,P0062,5,4040,859.78
O04241,P0046,1,188,15.14
O04242,P0050,5,3790,1095.94
O04242,P0006,1,792,202.79
O04242,P0060,4,4620,1159.69
O04243,P0045,4,2096,492.32
O04243,P0047,1,335,49.78
O04244,P0006,5,3960,813.98
O04244,P0038,1,1318,204.79
O04244,P0028,4,4720,610.38
O04245,P0059,1,203,33.27
O04245,P0092,5,5995,1717.53
O04245,P0081,4,132,23.97
O04246,P0082,4,2800,502.49
O04247,P0079,5,4785,1093.99
O04248,P0003,1,1350,345.89
O04249,P0068,4,1468,175.96
O04250,P0097,2,2464,562.82
O04250,P0021,1,1367,218.78
O04251,P0091,5,7215,1475.46
O04251,P0008,2,2648,733.7
O04252,P0040,5,2435,722.02
O04252,P0100,1,917,207.43
O04253,P0047,3,1005,160.42
O04253,P0002,4,740,159.82
O04253,P0021,2,2734,680.79
O04254,P0069,4,2280,185.97
O04254,P0094,1,594,136.55
O04255,P0040,5,2435,246.16
O04255,P0027,4,1408,322.02
O04256,P0082,2,1400,336.89
O04257,P0010,1,189,49.1
O04257,P0054,5,1145,198.41
O04258,P0001,4,5680,1089.68
O04258,P0058,5,1155,312.83
O04259,P0028,5,5900,1017.29
O04259,P0096,1,1174,102.94
O04259,P0076,5,2675,415.87
O04260,P0039,4,3768,467.62
O04260,P0048,3,4431,842.82
O04260,P0062,4,3232,871.47
O04261,P0023,3,1992,522.78
O04261,P0050,2,1516,452.42
O04261,P0089,4,1532,214.84
O04262,P0079,1,957,111.98
O04262,P0091,2,2886,326.36
O04263,P0041,4,4608,1035.54
O04263,P0012,3,2094,441.41
O04264,P0036,3,3777,732.79
O04264,P0026,4,708,116.61
O04265,P0025,5,1575,345.34
O04265,P0008,4,5296,1291.21
O04266,P0011,3,2724,722.49
O04266,P0032,2,2090,293.68
O04267,P0035,3,525,141.74
O04267,P0007,1,994,236.29
O04268,P0064,3,2442,207.99
O04269,P0096,2,2348,416.51
O04269,P0009,2,2918,618.95
O04270,P0043,5,7060,1690.83
O04271,P0033,5,645,138.32
O04271,P0096,3,3522,962.45
O04271,P0039,5,4710,644.86
O04272,P0020,2,2264,400.74
O04273,P0076,3,1605,324.01
O04273,P0049,1,817,204.27
O04274,P0035,5,875,71.4
O04274,P0037,2,1376,271.16
O04275,P0067,5,7115,1151.29
O04276,P0046,5,940,114.18
O04276,P0041,5,5760,613.96
O04277,P0099,5,4825,789.13
O04277,P0097,5,6160,550.94
O04278,P0075,1,177,32.65
O04278,P0039,4,3768,474.72
O04279,P0010,1,189,29.75
O04279,P0096,4,4696,601.34
O04280,P0062,3,2424,641.04
O04280,P0036,3,3777,388.05
O04280,P0023,2,1328,225.33
O04281,P0012,2,1396,378.67
O04281,P0069,4,2280,499.23
O04281,P0057,4,4640,581.46
O04282,P0029,4,5624,1028.08
O04282,P0013,4,860,119.22
O04283,P0088,4,4004,977.08
O04283,P0032,2,2090,267.63
O04284,P0072,4,1448,178.46
O04285,P0016,5,7185,1324.9
O04285,P0019,1,1421,218.62
O04285,P0079,2,1914,482.64
O04286,P0045,5,2620,373.11
O04286,P0040,1,487,44.68
O04286,P0013,1,215,18.2
O04287,P0041,4,4608,810.85
O04287,P0072,4,1448,372.02
O04287,P0043,1,1412,324.84
O04288,P0082,3,2100,221.12
O04288,P0037,3,2064,608.64
O04288,P0095,3,2301,483.71
O04289,P0051,4,828,169.3
O04289,P0088,4,4004,498.42
O04290,P0069,2,1140,307.65
O04291,P0056,4,3608,357.85
O04292,P0060,2,2310,636.82
O04292,P0001,4,5680,1531.82
O04293,P0090,3,2019,475.03
O04293,P0008,4,5296,1038.99
O04294,P0017,3,2979,253.35
O04295,P0081,2,66,11.23
O04295,P0093,2,1374,339.81
O04296,P0078,4,4944,1331.71
O04297,P0021,3,4101,718.48
O04297,P0081,4,132,12.32
O04298,P0002,5,925,212.42
O04299,P0088,2,2002,424.3
O04300,P0004,4,336,95.07
O04301,P0086,5,3175,330.69
O04302,P0087,4,5020,911.52
O04303,P0052,5,3255,722.0
O04303,P0014,5,535,156.43
O04304,P0061,1,1242,290.6
O04304,P0060,2,2310,646.87
O04304,P0005,2,1700,322.34
O04305,P0092,4,4796,393.16
O04305,P0068,5,1835,461.08
O04305,P0051,1,207,38.84
O04306,P0026,1,177,38.61
O04307,P0081,3,99,10.51
O04307,P0090,1,673,175.05
O04308,P0083,1,694,131.24
O04308,P0023,4,2656,520.83
O04309,P0070,3,1707,302.31
O04309,P0062,3,2424,467.11
O04309,P0018,2,230,59.16
O04310,P0013,3,645,125.04
O04311,P0026,4,708,89.83
O04311,P0065,3,3495,787.02
O04312,P0059,1,203,55.0
O04312,P0055,3,594,128.57
O04312,P0047,4,1340,161.65
O04313,P0017,5,4965,408.0
O04314,P0078,4,4944,998.18
O04315,P0034,2,1830,465.2
O04315,P0055,4,792,203.38
O04315,P0051,3,621,83.25
O04316,P0012,4,2792,525.84
O04317,P0045,3,1572,383.8
O04317,P0060,5,5775,1514.77
O04317,P0008,3,3972,1186.22
O04318,P0032,5,5225,1063.98
O04319,P0029,3,4218,1262.17
O04319,P0070,5,2845,362.55
O04319,P0038,2,2636,788.39
O04320,P0008,1,1324,240.25
O04320,P0017,3,2979,523.88
O04320,P0095,3,2301,262.3
O04321,P0072,5,1810,455.89
O04321,P0033,1,129,31.41
O04321,P0046,2,376,47.18
O04322,P0021,1,1367,379.71
O04322,P0090,5,3365,970.69
O04322,P0052,5,3255,548.42
O04323,P0066,2,2382,201.74
O04324,P0077,2,2992,838.53
O04324,P0078,3,3708,989.78
O04324,P0036,4,5036,793.56
O04325,P0044,2,390,33.72
O04326,P0059,5,1015,107.4
O04326,P0032,3,3135,440.59
O04326,P0045,1,524,134.64
O04327,P0033,4,516,64.95
O04327,P0019,2,2842,243.46
O04327,P0012,2,1396,377.76
O04328,P0023,5,3320,526.56
O04328,P0058,1,231,46.86
O04328,P0054,3,687,55.62
O04329,P0041,2,2304,285.94
O04329,P0062,5,4040,447.66
O04330,P0081,4,132,37.66
O04331,P0006,1,792,115.8
O04332,P0068,1,367,75.11
O04333,P0094,3,1782,259.12
O04334,P0001,4,5680,726.21
O04334,P0048,5,7385,1173.93
O04335,P0035,5,875,156.06
O04335,P0086,2,1270,265.58
O04336,P0088,2,2002,279.47
O04336,P0022,3,1161,255.86
O04336,P0055,3,594,78.45
O04337,P0096,3,3522,946.59
O04338,P0005,2,1700,317.77
O04338,P0072,2,724,179.72
O04338,P0008,2,2648,466.18
O04339,P0002,2,370,77.37
O04339,P0071,1,318,60.73
O04340,P0012,3,2094,335.73
O04341,P0002,4,740,185.21
O04341,P0099,5,4825,1088.06
O04342,P0090,3,2019,563.62
O04343,P0067,1,1423,190.13
O04343,P0004,5,420,45.05
O04343,P0077,4,5984,1437.03
O04344,P0056,3,2706,719.51
O04344,P0015,3,1356,329.76
O04344,P0006,4,3168,523.64
O04345,P0048,3,4431,369.0
O04345,P0010,3,567,109.29
O04345,P0055,3,594,123.99
O04346,P0090,3,2019,488.92
O04347,P0097,5,6160,677.42
O04347,P0067,3,4269,612.1
O04347,P0062,3,2424,215.82
O04348,P0033,1,129,22.91
O04348,P0044,4,780,164.62
O04349,P0063,3,1851,467.28
O04349,P0062,5,4040,943.38
O04350,P0042,3,2712,730.63
O04351,P0047,5,1675,162.67
O04351,P0090,1,673,129.02
O04351,P0086,2,1270,287.13
O04352,P0050,4,3032,760.16
O04352,P0008,3,3972,708.39
O04353,P0100,4,3668,1046.96
O04353,P0031,3,4293,694.88
O04354,P0047,3,1005,143.16
O04355,P0073,1,585,63.04
O04355,P0099,5,4825,860.89
O04355,P0097,3,3696,894.67
O04356,P0089,4,1532,323.48
O04357,P0098,1,1416,118.58
O04357,P0012,1,698,164.97
O04357,P0052,3,1953,539.8
O04358,P0090,3,2019,404.67
O04358,P0057,3,3480,714.17
O04358,P0074,4,2532,459.83
O04359,P0098,1,1416,249.22
O04359,P0067,2,2846,351.32
O04360,P0017,3,2979,754.82
O04360,P0065,4,4660,493.17
O04360,P0030,3,2418,387.08
O04361,P0002,3,555,154.49
O04362,P0034,4,3660,639.78
O04363,P0095,5,3835,926.28
O04363,P0091,1,1443,234.68
O04364,P0053,2,1514,424.64
O04365,P0064,4,3256,366.16
O04366,P0032,4,4180,665.87
O04366,P0081,1,33,9.48
O04367,P0092,1,1199,278.83
O04367,P0076,2,1070,150.64
O04368,P0076,1,535,49.38
O04368,P0053,3,2271,661.51
O04369,P0030,5,4030,535.77
O04369,P0013,3,645,101.72
O04370,P0077,3,4488,1235.55
O04370,P0061,3,3726,1055.2
O04370,P0020,2,2264,658.39
O04371,P0037,5,3440,998.94
O04371,P0044,2,390,48.66
O04372,P0075,4,708,165.57
O04372,P0040,4,1948,333.59
O04372,P0007,1,994,202.09
O04373,P0075,3,531,131.1
O04373,P0085,3,4059,1207.44
O04373,P0057,5,5800,580.96
O04374,P0004,4,336,83.0
O04374,P0073,1,585,84.6
O04374,P0018,1,115,21.18
O04375,P0099,3,2895,665.01
O04375,P0001,5,7100,1069.5
O04376,P0015,1,452,98.38
O04377,P0033,4,516,107.47
O04377,P0063,2,1234,204.86
O04377,P0025,4,1260,346.72
O04378,P0082,2,1400,380.06
O04378,P0097,4,4928,433.32
O04378,P0083,5,3470,1007.15
O04379,P0033,5,645,129.12
O04379,P0094,1,594,175.52
O04379,P0066,1,1191,191.85
O04380,P0042,2,1808,382.19
O04380,P0046,1,188,19.51
O04380,P0079,2,1914,226.06
O04381,P0057,4,4640,662.16
O04382,P0080,5,1485,350.16
O04383,P0007,2,1988,468.52
O04383,P0043,5,7060,1238.0
O04383,P0042,4,3616,756.6
O04384,P0024,1,444,100.54
O04385,P0004,5,420,85.39
O04386,P0088,5,5005,587.1
O04386,P0071,1,318,64.59
O04387,P0020,2,2264,444.21
O04387,P0035,3,525,152.02
O04387,P0048,4,5908,1148.17
O04388,P0072,4,1448,253.55
O04388,P0049,2,1634,399.51
O04389,P0024,2,888,215.44
O04389,P0085,5,6765,887.36
O04390,P0018,1,115,13.9
O04390,P0016,2,2874,699.61
O04390,P0099,4,3860,678.17
O04391,P0018,3,345,38.9
O04391,P0098,4,5664,835.61
O04392,P0065,3,3495,635.68
O04393,P0091,2,2886,717.54
O04393,P0092,2,2398,593.64
O04393,P0076,5,2675,696.82
O04394,P0010,2,378,67.03
O04394,P0026,3,531,103.03
O04395,P0039,5,4710,868.34
O04395,P0065,3,3495,489.22
O04395,P0016,5,7185,841.57
O04396,P0099,5,4825,859.28
O04396,P0054,1,229,33.73
O04397,P0031,4,5724,1484.8
O04397,P0040,2,974,288.51
O04398,P0062,5,4040,948.15
O04398,P0007,2,1988,199.21
O04398,P0018,3,345,52.67
O04399,P0055,4,792,117.54
O04399,P0078,2,2472,304.34
O04400,P0004,1,84,24.12
O04400,P0062,4,3232,821.87
O04401,P0052,1,651,173.37
O04401,P0065,5,5825,1497.87
O04401,P0046,3,564,140.12
O04402,P0094,4,2376,394.19
O04402,P0001,5,7100,667.77
O04402,P0027,1,352,79.37
O04403,P0088,2,2002,530.03
O04403,P0076,5,2675,673.91
O04403,P0079,2,1914,255.44
O04404,P0027,2,704,97.56
O04404,P0024,5,2220,417.23
O04404,P0042,2,1808,503.94
O04405,P0078,4,4944,621.53
O04406,P0042,5,4520,1130.81
O04406,P0080,1,297,87.87
O04407,P0051,1,207,25.84
O04407,P0070,4,2276,428.4
O04407,P0025,3,945,222.55
O04408,P0020,3,3396,642.08
O04408,P0010,2,378,34.52
O04408,P0026,3,531,134.44
O04409,P0078,5,6180,1017.9
O04409,P0100,3,2751,629.08
O04410,P0049,4,3268,730.01
O04410,P0007,3,2982,780.24
O04411,P0061,5,6210,1023.3
O04411,P0075,1,177,16.27
O04412,P0082,3,2100,199.0
O04412,P0055,2,396,111.53
O04413,P0071,4,1272,284.12
O04413,P0059,3,609,134.35
O04413,P0019,5,7105,981.01
O04414,P0021,2,2734,318.33
O04414,P0068,1,367,59.04
O04415,P0076,3,1605,468.13
O04416,P0007,2,1988,545.15
O04416,P0025,3,945,112.52
O04417,P0036,3,3777,427.57
O04418,P0069,5,2850,498.42
O04418,P0077,3,4488,809.19
O04418,P0050,1,758,204.96
O04419,P0033,1,129,17.4
O04420,P0051,5,1035,103.91
O04421,P0030,3,2418,550.21
O04421,P0091,1,1443,370.83
O04421,P0006,4,3168,514.15
O04422,P0086,2,1270,164.13
O04423,P0028,3,3540,321.88
O04423,P0089,1,383,83.38
O04423,P0041,2,2304,646.82
O04424,P0035,5,875,166.39
O04425,P0060,4,4620,787.09
O04425,P0024,2,888,107.41
O04426,P0082,5,3500,812.72
O04426,P0018,1,115,28.92
O04427,P0037,2,1376,171.97
O04428,P0080,1,297,50.04
O04429,P0003,5,6750,1454.17
O04429,P0019,1,1421,343.98
O04429,P0059,4,812,72.68
O04430,P0047,2,670,72.31
O04430,P0063,1,617,121.13
O04431,P0012,4,2792,776.29
O04431,P0095,3,2301,477.88
O04432,P0020,3,3396,733.5
O04432,P0096,1,1174,180.12
O04433,P0036,4,5036,423.87
O04434,P0006,3,2376,512.3
O04435,P0021,1,1367,397.31
O04435,P0080,3,891,113.54
O04436,P0012,2,1396,125.42
O04436,P0011,1,908,197.99
O04436,P0008,4,5296,1276.05
O04437,P0038,3,3954,423.75
O04437,P0061,1,1242,216.34
O04437,P0044,1,195,41.14
O04438,P0017,2,1986,206.39
O04439,P0030,5,4030,726.49
O04439,P0038,3,3954,1015.33
O04439,P0068,2,734,191.64
O04440,P0028,3,3540,1060.71
O04441,P0002,2,370,33.16
O04442,P0095,1,767,164.22
O04443,P0022,3,1161,156.46
O04443,P0057,1,1160,138.64
O04444,P0049,4,3268,514.08
O04444,P0011,1,908,107.7
O04445,P0015,4,1808,179.03
O04446,P0044,3,585,90.53
O04446,P0004,1,84,14.45
O04447,P0053,3,2271,408.35
O04448,P0053,3,2271,256.52
O04448,P0076,4,2140,613.84
O04449,P0089,2,766,129.56
O04450,P0040,1,487,54.39
O04450,P0039,3,2826,296.17
O04451,P0089,3,1149,320.29
O04452,P0069,4,2280,458.21
O04452,P0023,1,664,115.39
O04452,P0037,1,688,103.36
O04453,P0065,1,1165,342.19
O04454,P0052,5,3255,325.79
O04455,P0001,4,5680,1540.93
O04455,P0044,5,975,121.46
O04456,P0088,2,2002,320.91
O04457,P0025,5,1575,404.4
O04458,P0007,2,1988,166.34
O04458,P0088,3,3003,420.36
O04458,P0052,3,1953,471.64
O04459,P0022,3,1161,340.21
O04459,P0067,4,5692,869.66
O04459,P0063,1,617,171.04
O04460,P0059,3,609,73.95
O04460,P0089,1,383,90.15
O04460,P0018,2,230,20.02
O04461,P0025,2,630,105.28
O04461,P0031,3,4293,732.81
O04462,P0010,3,567,123.71
O04462,P0087,3,3765,913.49
O04462,P0051,5,1035,88.39
O04463,P0007,1,994,146.13
O04463,P0080,1,297,44.86
O04463,P0032,3,3135,626.25
O04464,P0080,3,891,90.59
O04465,P0086,2,1270,154.79
O04465,P0008,4,5296,1326.29
O04465,P0055,2,396,51.22
O04466,P0051,2,414,102.7
O04466,P0050,1,758,113.29
O04467,P0031,3,4293,1004.47
O04467,P0050,2,1516,276.52
O04467,P0081,1,33,2.66
O04468,P0066,3,3573,379.79
O04468,P0030,3,2418,317.54
O04468,P0012,4,2792,243.63
O04469,P0021,2,2734,276.4
O04469,P0054,4,916,75.44
O04469,P0009,3,4377,774.66
O04470,P0024,2,888,137.66
O04471,P0016,5,7185,842.91
O04471,P0092,2,2398,646.92
O04471,P0009,5,7295,1779.01
O04472,P0099,4,3860,853.94
O04473,P0022,3,1161,190.11
O04473,P0077,1,1496,269.1
O04473,P0078,5,6180,1098.67
O04474,P0076,3,1605,341.78
O04475,P0064,2,1628,476.89
O04475,P0091,5,7215,956.53
O04476,P0013,1,215,63.6
O04476,P0050,3,2274,542.68
O04476,P0022,5,1935,190.54
O04477,P0072,5,1810,451.05
O04477,P0041,2,2304,309.7
O04478,P0020,1,1132,212.12
O04478,P0054,2,458,136.9
O04478,P0059,4,812,116.32
O04479,P0002,1,185,35.93
O04479,P0084,3,2115,505.46
O04480,P0078,4,4944,776.63
O04481,P0007,3,2982,847.42
O04481,P0021,3,4101,1075.15
O04481,P0016,3,4311,886.37
O04482,P0066,4,4764,403.61
O04482,P0065,4,4660,1246.77
O04483,P0033,3,387,31.53
O04483,P0054,3,687,114.2
O04484,P0074,4,2532,502.24
O04485,P0084,3,2115,367.13
O04485,P0038,2,2636,471.94
O04485,P0017,5,4965,1119.91
O04486,P0015,4,1808,155.01
O04487,P0082,4,2800,709.18
O04488,P0058,1,231,47.0
O04489,P0022,1,387,93.92
O04489,P0094,1,594,176.87
O04489,P0002,2,370,65.09
O04490,P0067,5,7115,1585.63
O04491,P0033,3,387,102.85
O04491,P0056,1,902,233.81
O04491,P0092,1,1199,268.35
O04492,P0011,1,908,246.9
O04493,P0024,4,1776,411.79
O04494,P0016,2,2874,563.37
O04494,P0035,3,525,149.31
O04494,P0028,5,5900,1071.46
O04495,P0003,4,5400,1364.45
O04495,P0049,1,817,115.24
O04496,P0060,4,4620,505.93
O04496,P0086,4,2540,486.24
O04496,P0038,1,1318,135.94
O04497,P0070,4,2276,506.29
O04497,P0031,5,7155,2002.88
O04498,P0003,4,5400,465.47
O04498,P0072,4,1448,259.06
O04499,P0044,3,585,170.58
O04499,P0045,3,1572,260.76
O04499,P0042,5,4520,1043.61
O04500,P0065,2,2330,262.93
O04500,P0050,3,2274,614.82
O04500,P0012,1,698,204.94
O04501,P0097,4,4928,654.61
O04501,P0029,5,7030,2006.54
O04502,P0029,4,5624,1436.13
O04502,P0098,5,7080,1785.12
O04502,P0013,5,1075,127.32
O04503,P0019,1,1421,268.74
O04504,P0070,4,2276,415.9
O04505,P0058,5,1155,198.12
O04505,P0093,4,2748,334.18
O04506,P0019,1,1421,285.93
O04506,P0042,1,904,169.78
O04506,P0034,4,3660,503.88
O04507,P0014,3,321,60.93
O04507,P0053,5,3785,501.61
O04508,P0072,5,1810,410.27
O04508,P0035,3,525,117.61
O04508,P0068,3,1101,140.44
O04509,P0092,3,3597,593.71
O04510,P0005,5,4250,779.15
O04510,P0043,1,1412,168.08
O04510,P0080,2,594,148.54
O04511,P0032,5,5225,648.07
O04512,P0007,4,3976,1098.38
O04512,P0057,4,4640,1024.93
O04512,P0059,1,203,22.88
O04513,P0070,1,569,117.79
O04513,P0060,5,5775,995.9
O04514,P0048,5,7385,898.11
O04514,P0045,3,1572,208.41
O04514,P0099,1,965,122.4
O04515,P0051,2,414,102.76
O04516,P0009,5,7295,931.46
O04516,P0078,3,3708,819.86
O04517,P0010,2,378,73.12
O04517,P0003,4,5400,876.21
O04517,P0079,2,1914,291.83
O04518,P0019,2,2842,492.17
O04518,P0055,2,396,36.32
O04519,P0030,3,2418,606.0
O04519,P0070,4,2276,309.05
O04519,P0047,5,1675,179.65
O04520,P0016,5,7185,823.99
O04521,P0054,5,1145,141.22
